UID,responseTime_KDT,responseTime_unixtimestamp,Valence,Arousal,Attention,Stress,Duration,Disturbance_level,Emotion_change
3018,2019-05-05T13:08:07.000+09:00,1557029287,2,2,1,-2,5,0,0
3019,2019-05-05T13:08:25.000+09:00,1557029305,0,1,2,2,10,2,0
3005,2019-05-05T13:27:59.000+09:00,1557030479,2,0,1,-3,30,-3,0
3013,2019-05-05T13:29:18.000+09:00,1557030558,2,2,1,-2,30,0,1
3021,2019-05-05T13:32:44.000+09:00,1557030764,1,1,1,-1,#N/A,3,0
3016,2019-05-05T13:38:15.000+09:00,1557031095,2,-2,-1,-2,60,2,0
3012,2019-05-05T13:38:18.000+09:00,1557031098,2,2,-2,0,60,-1,-1
3028,2019-05-05T13:38:24.000+09:00,1557031104,3,1,0,-2,30,1,-2
3041,2019-05-05T13:38:28.000+09:00,1557031108,1,2,1,-2,5,3,0
3024,2019-05-05T13:39:08.000+09:00,1557031148,0,-1,1,0,60,-1,0
3027,2019-05-05T13:41:01.000+09:00,1557031261,1,0,0,2,20,1,0
3029,2019-05-05T13:41:07.000+09:00,1557031267,0,0,0,0,20,0,0
3025,2019-05-05T13:41:16.000+09:00,1557031276,1,-1,-1,-2,30,-2,0
3022,2019-05-05T13:41:17.000+09:00,1557031277,2,3,3,-2,20,2,-1
3018,2019-05-05T13:43:13.000+09:00,1557031393,1,1,1,-2,5,0,0
3030,2019-05-05T13:43:21.000+09:00,1557031401,1,0,0,0,30,0,0
3009,2019-05-05T13:45:46.000+09:00,1557031546,2,3,1,-1,20,1,0
3019,2019-05-05T13:51:15.000+09:00,1557031875,-1,0,1,1,10,1,0
3015,2019-05-05T14:04:07.000+09:00,1557032647,-1,-1,1,0,30,0,0
3015,2019-05-05T14:04:08.000+09:00,1557032648,-1,-1,1,0,30,0,0
3016,2019-05-05T14:20:18.000+09:00,1557033618,1,-2,-1,-2,60,2,1
3041,2019-05-05T14:20:37.000+09:00,1557033637,-2,-2,-1,2,30,3,-1
3012,2019-05-05T14:20:56.000+09:00,1557033656,3,2,0,0,15,0,-1
3012,2019-05-05T14:20:56.000+09:00,1557033656,3,2,0,0,15,0,-1
3007,2019-05-05T14:21:59.000+09:00,1557033719,-3,-2,-3,3,20,1,-2
3027,2019-05-05T14:24:14.000+09:00,1557033854,3,2,1,-3,30,2,1
3019,2019-05-05T14:25:18.000+09:00,1557033918,0,1,1,-1,10,0,0
3017,2019-05-05T14:26:28.000+09:00,1557033988,0,-1,2,-1,60,0,0
3009,2019-05-05T14:28:07.000+09:00,1557034087,2,-2,2,-2,30,-2,1
3018,2019-05-05T14:28:49.000+09:00,1557034129,1,1,2,-2,30,1,0
3030,2019-05-05T14:28:51.000+09:00,1557034131,2,2,0,-1,30,0,0
3030,2019-05-05T14:28:51.000+09:00,1557034131,2,2,0,-1,30,0,0
3029,2019-05-05T14:29:02.000+09:00,1557034142,0,0,0,0,20,0,0
3030,2019-05-05T14:29:07.000+09:00,1557034147,1,1,0,-1,30,0,0
3025,2019-05-05T14:30:03.000+09:00,1557034203,1,-1,-1,-1,30,-3,0
3015,2019-05-05T14:30:40.000+09:00,1557034240,0,-1,-1,0,15,0,0
3022,2019-05-05T14:32:58.000+09:00,1557034378,3,1,1,-3,20,3,2
3024,2019-05-05T14:49:37.000+09:00,1557035377,-1,0,2,2,30,0,0
3016,2019-05-05T14:57:35.000+09:00,1557035855,1,-1,-1,-2,60,-1,0
3012,2019-05-05T15:02:12.000+09:00,1557036132,0,1,0,0,20,2,-1
3013,2019-05-05T15:02:21.000+09:00,1557036141,2,2,1,-2,30,0,0
3002,2019-05-05T15:06:22.000+09:00,1557036382,0,-2,-2,0,60,2,-2
3027,2019-05-05T15:07:25.000+09:00,1557036445,2,0,1,0,15,0,0
3028,2019-05-05T15:07:30.000+09:00,1557036450,1,1,2,1,10,-2,0
3030,2019-05-05T15:07:55.000+09:00,1557036475,1,0,1,-1,60,0,0
3009,2019-05-05T15:08:41.000+09:00,1557036521,1,1,-2,0,15,-2,0
3025,2019-05-05T15:10:08.000+09:00,1557036608,0,-1,0,-2,20,-1,0
3018,2019-05-05T15:10:10.000+09:00,1557036610,2,1,1,-1,5,0,0
3015,2019-05-05T15:13:36.000+09:00,1557036816,-1,-1,0,0,15,0,0
3019,2019-05-05T15:14:28.000+09:00,1557036868,1,1,1,-1,10,1,0
3029,2019-05-05T15:18:28.000+09:00,1557037108,0,0,0,0,15,0,0
3028,2019-05-05T15:32:51.000+09:00,1557037971,-2,-1,1,2,15,-3,0
3016,2019-05-05T15:47:29.000+09:00,1557038849,1,-1,-1,0,30,-2,0
3025,2019-05-05T15:49:54.000+09:00,1557038994,1,-1,-1,1,20,-2,0
3013,2019-05-05T15:54:23.000+09:00,1557039263,0,-2,0,-2,30,0,0
3023,2019-05-05T15:54:40.000+09:00,1557039280,0,1,-1,2,10,-2,0
3028,2019-05-05T15:55:24.000+09:00,1557039324,1,-2,0,-1,10,-3,-1
3010,2019-05-05T15:56:10.000+09:00,1557039370,2,2,1,1,10,2,0
3018,2019-05-05T15:56:46.000+09:00,1557039406,1,1,-2,-1,30,0,0
3019,2019-05-05T15:57:23.000+09:00,1557039443,0,0,1,-2,10,1,0
3012,2019-05-05T15:57:36.000+09:00,1557039456,2,0,2,-1,60,0,0
3015,2019-05-05T15:57:59.000+09:00,1557039479,-1,-1,-1,0,10,0,0
3022,2019-05-05T16:00:25.000+09:00,1557039625,2,0,-1,-1,30,1,1
3027,2019-05-05T16:02:20.000+09:00,1557039740,2,-1,0,-2,15,1,0
3041,2019-05-05T16:17:31.000+09:00,1557040651,1,1,3,-1,30,-3,1
3011,2019-05-05T16:28:06.000+09:00,1557041286,2,2,2,-3,30,2,-2
3024,2019-05-05T16:28:10.000+09:00,1557041290,2,-1,-1,-1,60,3,0
3015,2019-05-05T16:32:07.000+09:00,1557041527,-1,-1,-1,-1,20,0,0
3025,2019-05-05T16:33:26.000+09:00,1557041606,1,-1,1,1,20,-2,0
3016,2019-05-05T16:36:03.000+09:00,1557041763,1,1,0,-2,60,1,-1
3016,2019-05-05T16:36:03.000+09:00,1557041763,1,1,0,-2,60,1,-1
3019,2019-05-05T16:37:21.000+09:00,1557041841,0,1,1,-1,10,1,0
3027,2019-05-05T16:38:15.000+09:00,1557041895,2,-3,-2,-2,20,0,0
3005,2019-05-05T16:39:30.000+09:00,1557041970,1,0,-2,-2,20,-2,1
3010,2019-05-05T16:39:47.000+09:00,1557041987,2,2,3,-2,15,2,0
3029,2019-05-05T16:40:36.000+09:00,1557042036,0,0,0,0,20,0,0
3015,2019-05-05T16:41:01.000+09:00,1557042061,-1,-1,-1,1,15,0,0
3001,2019-05-05T16:43:00.000+09:00,1557042180,0,0,-1,0,10,1,0
3017,2019-05-05T16:43:33.000+09:00,1557042213,1,-1,-1,-1,60,0,1
3003,2019-05-05T16:43:47.000+09:00,1557042227,2,-2,-2,-2,10,-2,2
3018,2019-05-05T16:46:45.000+09:00,1557042405,2,2,0,1,20,2,0
3030,2019-05-05T16:47:07.000+09:00,1557042427,1,1,0,0,30,0,0
3009,2019-05-05T16:48:31.000+09:00,1557042511,1,-2,2,-2,60,-2,0
3012,2019-05-05T17:00:21.000+09:00,1557043221,-3,-1,0,3,30,3,-3
3013,2019-05-05T17:04:43.000+09:00,1557043483,2,1,0,-2,20,0,0
3008,2019-05-05T17:07:48.000+09:00,1557043668,0,-2,-2,-1,60,-1,-1
3028,2019-05-05T17:16:03.000+09:00,1557044163,0,-3,0,1,60,-2,0
3008,2019-05-05T17:17:19.000+09:00,1557044239,0,-2,-2,1,60,-1,-1
3019,2019-05-05T17:18:46.000+09:00,1557044326,0,0,1,2,5,1,0
3016,2019-05-05T17:19:32.000+09:00,1557044372,2,1,2,-2,30,0,0
3010,2019-05-05T17:19:57.000+09:00,1557044397,3,3,2,-2,10,2,0
3025,2019-05-05T17:19:59.000+09:00,1557044399,2,1,1,-1,15,-2,1
3017,2019-05-05T17:21:28.000+09:00,1557044488,1,-1,-1,-1,60,0,0
3029,2019-05-05T17:22:11.000+09:00,1557044531,0,0,0,0,20,0,0
3028,2019-05-05T17:22:29.000+09:00,1557044549,1,0,-1,1,5,-2,-1
3009,2019-05-05T17:22:38.000+09:00,1557044558,2,-1,2,-2,20,1,0
3005,2019-05-05T17:24:47.000+09:00,1557044687,2,1,1,-3,20,-3,2
3015,2019-05-05T17:25:38.000+09:00,1557044738,0,0,-1,2,15,0,0
3023,2019-05-05T17:26:21.000+09:00,1557044781,-1,0,0,1,10,1,1
3002,2019-05-05T17:27:45.000+09:00,1557044865,0,0,0,0,30,-3,0
3024,2019-05-05T17:29:54.000+09:00,1557044994,2,0,1,0,30,1,0
3018,2019-05-05T17:31:46.000+09:00,1557045106,0,0,1,2,20,2,-1
3018,2019-05-05T17:31:47.000+09:00,1557045107,0,0,1,2,20,2,-1
3011,2019-05-05T17:35:17.000+09:00,1557045317,2,-2,-1,-2,30,2,-1
3001,2019-05-05T17:37:25.000+09:00,1557045445,0,0,-1,1,5,0,0
3016,2019-05-05T17:57:33.000+09:00,1557046653,2,2,2,-3,60,2,2
3009,2019-05-05T18:02:15.000+09:00,1557046935,2,-2,2,-2,15,-2,0
3019,2019-05-05T18:02:23.000+09:00,1557046943,0,1,2,-2,10,2,0
3022,2019-05-05T18:03:41.000+09:00,1557047021,2,-2,1,1,20,1,1
3041,2019-05-05T18:11:09.000+09:00,1557047469,2,1,1,-2,15,3,1
3018,2019-05-05T18:12:25.000+09:00,1557047545,1,-1,-1,-1,20,2,0
3023,2019-05-05T18:12:49.000+09:00,1557047569,-1,1,0,-1,5,-2,-1
3005,2019-05-05T18:14:17.000+09:00,1557047657,2,1,1,-2,20,-1,0
3017,2019-05-05T18:17:48.000+09:00,1557047868,0,-1,1,-2,60,0,0
3013,2019-05-05T18:22:48.000+09:00,1557048168,0,-2,3,1,30,0,1
3021,2019-05-05T18:34:56.000+09:00,1557048896,-1,0,-1,2,#N/A,3,0
3030,2019-05-05T18:35:35.000+09:00,1557048935,1,-1,0,-1,60,0,0
3015,2019-05-05T18:39:19.000+09:00,1557049159,0,0,0,-1,20,0,0
3007,2019-05-05T18:42:02.000+09:00,1557049322,-1,-3,-1,-1,20,0,0
3024,2019-05-05T18:46:24.000+09:00,1557049584,2,-1,2,0,30,3,-1
3016,2019-05-05T18:49:23.000+09:00,1557049763,2,2,2,-3,60,3,2
3010,2019-05-05T18:50:07.000+09:00,1557049807,3,2,3,-2,60,2,0
3009,2019-05-05T18:50:31.000+09:00,1557049831,2,0,2,1,15,-2,0
3002,2019-05-05T18:50:59.000+09:00,1557049859,1,1,1,-2,30,-3,0
3012,2019-05-05T18:51:47.000+09:00,1557049907,-1,-1,-1,1,30,-2,-1
3030,2019-05-05T18:54:06.000+09:00,1557050046,1,-1,0,-1,30,0,0
3030,2019-05-05T18:54:06.000+09:00,1557050046,1,-1,0,-1,30,0,0
3008,2019-05-05T18:54:11.000+09:00,1557050051,0,-1,-1,1,60,0,0
3028,2019-05-05T18:58:01.000+09:00,1557050281,0,1,1,1,10,-1,0
3018,2019-05-05T18:58:36.000+09:00,1557050316,1,1,0,2,15,2,-2
3025,2019-05-05T18:59:56.000+09:00,1557050396,1,1,0,1,30,-1,0
3041,2019-05-05T19:00:42.000+09:00,1557050442,3,3,3,-2,15,3,-1
3019,2019-05-05T19:02:20.000+09:00,1557050540,0,0,2,1,10,2,0
3003,2019-05-05T19:10:15.000+09:00,1557051015,2,1,-2,-3,20,-1,1
3015,2019-05-05T19:24:46.000+09:00,1557051886,-2,-1,0,1,20,0,0
3027,2019-05-05T19:28:33.000+09:00,1557052113,1,-3,0,-2,60,0,0
3008,2019-05-05T19:28:56.000+09:00,1557052136,0,1,1,-1,30,1,-1
3016,2019-05-05T19:32:07.000+09:00,1557052327,2,2,2,-3,60,3,2
3008,2019-05-05T19:33:17.000+09:00,1557052397,0,-1,-1,1,5,0,0
3027,2019-05-05T19:37:12.000+09:00,1557052632,0,-3,1,-1,15,0,0
3011,2019-05-05T19:37:56.000+09:00,1557052676,2,0,1,-2,60,3,-3
3024,2019-05-05T19:38:15.000+09:00,1557052695,0,2,0,1,60,-1,0
3025,2019-05-05T19:38:22.000+09:00,1557052702,1,1,1,-2,30,-1,1
3023,2019-05-05T19:39:53.000+09:00,1557052793,-2,-2,-2,1,20,-2,-1
3023,2019-05-05T19:39:54.000+09:00,1557052794,-2,-2,-2,1,20,-2,-1
3021,2019-05-05T19:40:11.000+09:00,1557052811,-1,-2,0,2,#N/A,2,-1
3041,2019-05-05T19:40:24.000+09:00,1557052824,3,3,3,-1,30,3,-1
3028,2019-05-05T19:41:38.000+09:00,1557052898,2,2,1,1,30,-2,0
3018,2019-05-05T19:41:45.000+09:00,1557052905,1,1,0,1,20,2,1
3012,2019-05-05T19:42:17.000+09:00,1557052937,0,-1,3,0,#N/A,-1,-1
3022,2019-05-05T19:43:37.000+09:00,1557053017,2,1,1,-3,60,-1,2
3022,2019-05-05T19:43:37.000+09:00,1557053017,2,1,1,-3,60,-1,2
3009,2019-05-05T19:46:00.000+09:00,1557053160,1,-2,0,-1,15,1,0
3005,2019-05-05T19:47:09.000+09:00,1557053229,1,-1,-1,-2,30,-3,1
3005,2019-05-05T19:47:10.000+09:00,1557053230,1,-1,-1,-2,30,-3,1
3003,2019-05-05T19:47:37.000+09:00,1557053257,2,-2,-2,-1,10,-2,0
3013,2019-05-05T19:47:39.000+09:00,1557053259,0,-1,-1,-1,10,0,0
3012,2019-05-05T19:49:04.000+09:00,1557053344,3,0,2,1,#N/A,0,0
3001,2019-05-05T20:08:34.000+09:00,1557054514,1,1,1,0,60,0,0
3015,2019-05-05T20:17:16.000+09:00,1557055036,1,-1,-1,-1,15,0,0
3030,2019-05-05T20:19:02.000+09:00,1557055142,1,1,1,-1,30,0,0
3041,2019-05-05T20:21:51.000+09:00,1557055311,2,2,0,-2,15,-3,0
3028,2019-05-05T20:22:50.000+09:00,1557055370,-2,-1,0,2,20,-2,0
3008,2019-05-05T20:23:15.000+09:00,1557055395,1,-2,-1,1,30,0,0
3041,2019-05-05T20:24:00.000+09:00,1557055440,1,-2,-3,0,5,3,-1
3018,2019-05-05T20:24:57.000+09:00,1557055497,3,2,2,-3,60,-3,0
3013,2019-05-05T20:25:22.000+09:00,1557055522,0,-2,-1,0,20,0,0
3009,2019-05-05T20:25:26.000+09:00,1557055526,1,1,-1,-2,10,-2,0
3012,2019-05-05T20:25:41.000+09:00,1557055541,2,1,-1,-1,30,0,0
3024,2019-05-05T20:25:50.000+09:00,1557055550,1,-1,1,1,30,2,0
3027,2019-05-05T20:27:14.000+09:00,1557055634,2,0,0,0,20,1,0
3003,2019-05-05T20:28:02.000+09:00,1557055682,2,2,0,-3,15,1,1
3005,2019-05-05T20:30:39.000+09:00,1557055839,1,1,1,-2,15,-3,2
3002,2019-05-05T20:31:00.000+09:00,1557055860,1,-3,1,-2,30,-3,-2
3010,2019-05-05T20:31:21.000+09:00,1557055881,2,2,3,-2,15,2,0
3016,2019-05-05T20:31:23.000+09:00,1557055883,2,3,2,-3,60,2,1
3030,2019-05-05T20:31:23.000+09:00,1557055883,1,1,1,0,30,0,0
3001,2019-05-05T20:32:56.000+09:00,1557055976,0,0,0,-1,10,0,0
3028,2019-05-05T20:33:08.000+09:00,1557055988,-1,-2,0,2,20,-2,-1
3011,2019-05-05T20:45:53.000+09:00,1557056753,2,2,2,1,30,3,-2
3025,2019-05-05T20:50:20.000+09:00,1557057020,1,-1,2,-2,60,0,2
3028,2019-05-05T21:02:59.000+09:00,1557057779,-2,-1,0,2,60,-2,-1
3009,2019-05-05T21:04:44.000+09:00,1557057884,1,-1,-1,-1,15,-2,0
3012,2019-05-05T21:05:12.000+09:00,1557057912,1,0,0,-2,#N/A,1,0
3024,2019-05-05T21:05:57.000+09:00,1557057957,0,1,-1,1,30,1,0
3005,2019-05-05T21:06:16.000+09:00,1557057976,1,0,0,-2,20,-2,2
3027,2019-05-05T21:07:16.000+09:00,1557058036,1,0,2,2,5,2,0
3030,2019-05-05T21:08:37.000+09:00,1557058117,-1,-1,2,2,30,0,-1
3025,2019-05-05T21:11:10.000+09:00,1557058270,1,-1,0,0,15,0,0
3002,2019-05-05T21:11:31.000+09:00,1557058291,0,-3,-1,-2,15,-3,0
3018,2019-05-05T21:11:46.000+09:00,1557058306,2,2,2,-3,60,3,1
3022,2019-05-05T21:12:53.000+09:00,1557058373,3,1,3,-1,60,2,3
3022,2019-05-05T21:12:53.000+09:00,1557058373,3,1,3,-1,60,2,3
3008,2019-05-05T21:13:17.000+09:00,1557058397,0,-2,-1,2,30,-1,-1
3016,2019-05-05T21:13:25.000+09:00,1557058405,3,3,3,-3,60,3,1
3003,2019-05-05T21:14:16.000+09:00,1557058456,2,-2,1,-2,20,-1,0
3010,2019-05-05T21:14:51.000+09:00,1557058491,2,1,2,-2,15,2,0
3023,2019-05-05T21:15:28.000+09:00,1557058528,1,0,-1,1,10,-1,1
3001,2019-05-05T21:18:43.000+09:00,1557058723,0,-1,-1,1,10,0,0
3011,2019-05-05T21:43:23.000+09:00,1557060203,-1,-1,3,2,15,3,-2
3012,2019-05-05T21:46:12.000+09:00,1557060372,-1,-1,0,2,20,-2,-1
3015,2019-05-05T21:47:45.000+09:00,1557060465,0,-1,-1,1,20,0,0
3001,2019-05-05T21:49:43.000+09:00,1557060583,0,0,0,0,5,0,0
3005,2019-05-05T21:52:37.000+09:00,1557060757,1,-1,-1,-3,30,-2,1
3009,2019-05-05T21:55:18.000+09:00,1557060918,1,-2,-1,-1,10,-1,0
3002,2019-05-05T21:56:47.000+09:00,1557061007,1,1,1,-2,30,-3,0
3041,2019-05-05T21:57:28.000+09:00,1557061048,1,-2,-3,-1,15,3,0
3028,2019-05-05T21:57:53.000+09:00,1557061073,-3,-2,0,3,60,-3,-1
3003,2019-05-05T21:58:12.000+09:00,1557061092,2,-2,2,-2,20,-1,0
3008,2019-05-05T21:59:17.000+09:00,1557061157,0,-2,-1,2,60,-2,0
3025,2019-05-05T21:59:57.000+09:00,1557061197,1,-1,1,0,20,0,0
3016,2019-05-05T22:01:30.000+09:00,1557061290,3,3,3,-3,60,3,1
3030,2019-05-05T22:07:30.000+09:00,1557061650,-1,-1,2,1,#N/A,0,0
3013,2019-05-05T22:14:34.000+09:00,1557062074,0,-2,0,-2,20,0,0
3015,2019-05-05T22:16:52.000+09:00,1557062212,-1,-1,-1,0,20,0,0
3007,2019-05-05T22:27:33.000+09:00,1557062853,-3,1,0,2,15,1,0
3030,2019-05-05T22:28:27.000+09:00,1557062907,2,1,0,-1,10,0,0
3016,2019-05-05T22:31:18.000+09:00,1557063078,3,3,2,-3,60,-1,1
3028,2019-05-05T22:40:55.000+09:00,1557063655,-1,-2,0,2,20,-3,-1
3013,2019-05-05T23:00:35.000+09:00,1557064835,0,-1,-1,0,20,0,0
3007,2019-05-05T23:01:43.000+09:00,1557064903,-3,-3,-3,3,30,0,1
3016,2019-05-05T23:04:16.000+09:00,1557065056,3,3,3,-3,60,-2,3
3011,2019-05-05T23:10:51.000+09:00,1557065451,1,-1,3,-1,60,3,-3
3024,2019-05-05T23:12:07.000+09:00,1557065527,1,0,0,0,30,0,0
3001,2019-05-05T23:17:24.000+09:00,1557065844,1,1,-1,0,30,0,0
3017,2019-05-06T00:07:42.000+09:00,1557068862,2,-3,-3,-3,60,0,0
3017,2019-05-06T00:53:52.000+09:00,1557071632,1,-2,-1,-2,60,0,0
3017,2019-05-06T01:46:24.000+09:00,1557074784,2,-3,0,-2,60,0,0
3017,2019-05-06T02:53:33.000+09:00,1557078813,-1,-2,-1,1,60,0,1
3017,2019-05-06T04:00:28.000+09:00,1557082828,1,-2,-1,-1,60,0,0
3021,2019-05-06T09:04:07.000+09:00,1557101047,-2,-3,-3,3,#N/A,3,-3
3021,2019-05-06T09:22:49.000+09:00,1557102169,-1,-2,0,2,#N/A,3,-3
3021,2019-05-06T09:22:49.000+09:00,1557102169,-1,-2,0,2,#N/A,3,-3
3025,2019-05-06T10:08:05.000+09:00,1557104885,2,1,0,-2,20,-1,1
3008,2019-05-06T10:11:24.000+09:00,1557105084,-1,-2,-1,2,10,-1,-1
3013,2019-05-06T10:31:14.000+09:00,1557106274,0,-2,2,1,30,0,0
3001,2019-05-06T10:49:35.000+09:00,1557107375,1,1,1,-2,30,0,0
3008,2019-05-06T10:51:43.000+09:00,1557107503,0,0,1,1,60,1,0
3025,2019-05-06T11:09:59.000+09:00,1557108599,1,1,1,-1,30,-2,0
3019,2019-05-06T11:14:36.000+09:00,1557108876,0,0,1,0,10,0,0
3023,2019-05-06T11:17:59.000+09:00,1557109079,-3,-2,2,-1,10,-1,1
3018,2019-05-06T11:18:20.000+09:00,1557109100,1,1,1,-1,20,3,1
3015,2019-05-06T11:21:01.000+09:00,1557109261,-1,-1,-1,1,60,0,0
3013,2019-05-06T11:22:02.000+09:00,1557109322,0,-2,1,0,20,0,0
3021,2019-05-06T11:22:36.000+09:00,1557109356,0,-1,0,3,#N/A,3,-3
3012,2019-05-06T11:25:19.000+09:00,1557109519,0,-2,1,0,60,0,-1
3010,2019-05-06T11:52:59.000+09:00,1557111179,2,-2,-2,-2,15,-2,0
3008,2019-05-06T11:58:19.000+09:00,1557111499,-1,-2,-1,1,60,0,0
3012,2019-05-06T12:00:13.000+09:00,1557111613,1,-1,1,1,30,0,0
3018,2019-05-06T12:02:05.000+09:00,1557111725,1,0,0,-3,30,2,2
3007,2019-05-06T12:02:38.000+09:00,1557111758,-3,-3,-1,3,60,1,0
3001,2019-05-06T12:03:14.000+09:00,1557111794,1,0,-1,0,20,0,0
3025,2019-05-06T12:03:40.000+09:00,1557111820,3,3,3,-2,60,-1,2
3015,2019-05-06T12:04:10.000+09:00,1557111850,-1,0,0,-1,15,0,0
3022,2019-05-06T12:09:43.000+09:00,1557112183,2,0,2,2,60,2,-1
3013,2019-05-06T12:11:21.000+09:00,1557112281,0,2,1,1,20,0,0
3019,2019-05-06T12:12:08.000+09:00,1557112328,0,2,2,1,10,3,0
3030,2019-05-06T12:17:05.000+09:00,1557112625,2,0,1,-1,#N/A,0,0
3015,2019-05-06T12:39:28.000+09:00,1557113968,-1,-1,-1,-1,20,0,0
3010,2019-05-06T12:40:17.000+09:00,1557114017,1,-2,1,-2,15,2,0
3030,2019-05-06T12:46:32.000+09:00,1557114392,1,1,0,0,20,0,0
3018,2019-05-06T12:49:58.000+09:00,1557114598,2,2,2,0,30,2,2
3025,2019-05-06T12:51:28.000+09:00,1557114688,1,-1,1,-1,10,-2,0
3021,2019-05-06T12:57:24.000+09:00,1557115044,2,-2,-2,2,#N/A,3,0
3015,2019-05-06T12:58:37.000+09:00,1557115117,0,-1,-1,1,10,0,0
3013,2019-05-06T12:59:45.000+09:00,1557115185,0,-1,1,0,20,0,0
3023,2019-05-06T13:00:39.000+09:00,1557115239,0,0,1,-1,15,-2,0
3029,2019-05-06T13:03:16.000+09:00,1557115396,0,0,0,0,15,0,0
3029,2019-05-06T13:03:16.000+09:00,1557115396,0,0,0,0,15,0,0
3001,2019-05-06T13:06:18.000+09:00,1557115578,0,0,0,0,5,0,0
3015,2019-05-06T13:25:29.000+09:00,1557116729,0,-1,0,0,10,0,0
3019,2019-05-06T13:26:59.000+09:00,1557116819,0,1,1,2,15,0,0
3008,2019-05-06T13:27:19.000+09:00,1557116839,0,-1,1,2,30,-2,0
3030,2019-05-06T13:34:41.000+09:00,1557117281,1,2,2,-2,30,0,0
3018,2019-05-06T13:37:46.000+09:00,1557117466,2,2,2,-2,30,2,0
3005,2019-05-06T13:39:13.000+09:00,1557117553,0,-3,-2,-2,30,-2,1
3015,2019-05-06T13:41:46.000+09:00,1557117706,-1,-1,0,1,15,0,0
3023,2019-05-06T13:41:59.000+09:00,1557117719,2,2,1,-1,5,0,2
3007,2019-05-06T13:42:15.000+09:00,1557117735,2,1,1,0,20,0,0
3027,2019-05-06T13:42:23.000+09:00,1557117743,1,0,0,0,20,0,0
3022,2019-05-06T13:43:27.000+09:00,1557117807,2,0,1,-3,60,2,3
3016,2019-05-06T13:44:21.000+09:00,1557117861,2,-2,-2,-1,60,2,-1
3001,2019-05-06T13:44:22.000+09:00,1557117862,0,0,-1,1,30,0,0
3013,2019-05-06T13:54:33.000+09:00,1557118473,1,1,1,-1,20,0,0
3012,2019-05-06T14:00:23.000+09:00,1557118823,2,0,2,-2,10,1,2
3024,2019-05-06T14:00:23.000+09:00,1557118823,-2,0,1,2,30,0,0
3025,2019-05-06T14:01:04.000+09:00,1557118864,2,-2,1,-2,60,-2,2
3015,2019-05-06T14:12:01.000+09:00,1557119521,0,0,0,1,15,0,0
3010,2019-05-06T14:13:22.000+09:00,1557119602,1,-2,2,-2,15,1,0
3008,2019-05-06T14:19:15.000+09:00,1557119955,-1,1,1,2,60,1,-1
3012,2019-05-06T14:21:10.000+09:00,1557120070,2,0,-1,0,30,-1,-2
3027,2019-05-06T14:23:14.000+09:00,1557120194,-2,-2,0,-1,10,0,0
3025,2019-05-06T14:23:16.000+09:00,1557120196,1,-1,0,-1,15,0,0
3030,2019-05-06T14:24:08.000+09:00,1557120248,2,2,0,-1,30,0,0
3015,2019-05-06T14:25:13.000+09:00,1557120313,0,1,1,1,10,0,0
3023,2019-05-06T14:25:25.000+09:00,1557120325,-1,-1,0,-1,10,-2,0
3001,2019-05-06T14:29:01.000+09:00,1557120541,0,0,-1,1,30,0,0
3024,2019-05-06T14:29:18.000+09:00,1557120558,-1,-1,0,2,30,0,0
3017,2019-05-06T14:30:36.000+09:00,1557120636,1,-2,0,-2,60,0,0
3041,2019-05-06T14:37:35.000+09:00,1557121055,-3,-3,3,3,5,-3,1
3012,2019-05-06T14:59:00.000+09:00,1557122340,1,-1,0,0,30,0,0
3015,2019-05-06T14:59:09.000+09:00,1557122349,-1,-1,-1,1,20,0,0
3010,2019-05-06T15:00:20.000+09:00,1557122420,0,-3,-3,-2,15,-3,0
3025,2019-05-06T15:01:16.000+09:00,1557122476,1,-1,0,-2,15,0,0
3027,2019-05-06T15:03:13.000+09:00,1557122593,-1,1,-2,3,30,2,0
3021,2019-05-06T15:04:16.000+09:00,1557122656,-2,0,-1,2,#N/A,2,-1
3028,2019-05-06T15:04:39.000+09:00,1557122679,1,0,0,1,10,-2,-1
3029,2019-05-06T15:06:13.000+09:00,1557122773,0,0,0,0,20,0,0
3041,2019-05-06T15:09:04.000+09:00,1557122944,1,-1,-2,-2,10,1,0
3016,2019-05-06T15:09:19.000+09:00,1557122959,2,-2,-1,-2,60,2,1
3007,2019-05-06T15:09:49.000+09:00,1557122989,0,2,1,0,20,0,0
3007,2019-05-06T15:09:52.000+09:00,1557122992,0,2,1,0,20,0,0
3007,2019-05-06T15:09:52.000+09:00,1557122992,0,2,1,0,20,0,0
3013,2019-05-06T15:10:19.000+09:00,1557123019,0,-1,2,1,30,0,0
3024,2019-05-06T15:11:46.000+09:00,1557123106,0,0,0,1,30,0,0
3015,2019-05-06T15:12:48.000+09:00,1557123168,-1,-1,0,0,10,0,0
3022,2019-05-06T15:13:10.000+09:00,1557123190,2,1,3,-1,60,3,2
3008,2019-05-06T15:13:32.000+09:00,1557123212,-1,-1,0,1,60,-1,-1
3019,2019-05-06T15:14:15.000+09:00,1557123255,0,0,3,1,10,2,0
3001,2019-05-06T15:17:12.000+09:00,1557123432,0,0,-1,1,60,0,0
3018,2019-05-06T15:17:12.000+09:00,1557123432,2,2,0,-2,60,2,-1
3009,2019-05-06T15:43:47.000+09:00,1557125027,-1,2,0,1,5,-2,0
3021,2019-05-06T15:44:35.000+09:00,1557125075,-1,-2,0,1,#N/A,1,0
3007,2019-05-06T15:49:38.000+09:00,1557125378,2,3,1,-1,30,-1,0
